Capacity,Optimization,Best Response,Replicator Dynamics,Fictitious Play,MCTS,Allocation Algorithm
4349,0.0,117582.88600961184,124979.40139147037,35173.91012918116,127661.66604868506,115546.50486291473
4357,0.0,134495.2796395857,142582.7915466233,135349.96704566473,136214.643646767,129385.5693535445
4363,0.0,149576.32164908852,153054.44709520717,163505.67337467248,152090.68974904605,152042.86049967556
4373,0.0,150119.35415561515,153858.4922789607,142940.0708771275,140427.5837324523,141883.49562805262
4391,0.0,117687.39998930604,118197.57749053596,107057.95758083266,113379.9032545648,108835.53567951835
4397,0.0,139479.7159520416,151067.53365647592,143129.21503888688,135507.2157818569,132546.4180112264
4409,0.0,150158.06803069837,154180.67431899937,158936.6703431535,156099.3715453129,161606.3931381824
4421,0.0,155578.17875208543,148310.0110004023,165159.55458325645,164688.00338741246,154823.9956880766
4423,0.0,111059.6176988257,100417.60661207531,100028.64488842587,103015.45689270309,99925.02329968738
4441,0.0,131273.20274710027,141554.6627066851,130871.88360809232,152069.30167057918,125013.01733400954
4447,0.0,139907.3493424634,149629.91178932335,146159.56091704976,143636.0319992971,139965.41700315266
4451,0.0,172274.96575159978,177070.40296150083,179297.10378223567,163486.8272148762,161012.22379771323
4457,0.0,173031.38867841449,165514.6381024103,182437.6434957504,183029.3678270292,155052.7437932352
4463,0.0,139262.07184641255,134352.2199691154,132250.64854238727,139753.47502036585,126121.17358747
4481,0.0,125244.5250836401,124143.00204214692,126676.29165278334,124664.5215323991,122618.47608180188
4483,0.0,173984.36004705838,171417.28621378238,172977.672416296,169740.7041443976,191200.93986880555
4493,0.0,159020.71335227144,146877.5126708649,152726.21063332353,149074.35886812455,159271.66170302592
4507,0.0,132931.34673901022,145328.7011647014,135111.28920313204,143393.70388787688,138534.39526643223
4513,0.0,143305.31773066288,135540.01427279087,135703.7580632956,130017.88365213803,140619.48649197165
4517,0.0,167989.65994037365,174891.5897390615,185112.12666039378,178887.93438429656,187742.98717113025
4519,0.0,152067.169999849,152141.55861074192,158812.8760942868,160877.63895217323,149605.41436557414
4523,0.0,118761.04506275365,137876.33231614268,122384.29842871665,133032.2934728516,117227.48511383413
4547,0.0,90505.36313191526,109694.75398770938,97517.0008707927,98581.14062695789,104806.12346671983
4549,0.0,129959.30517335601,141464.69907765396,137718.69319533516,128591.39192044128,121329.09313590292
4561,0.0,161264.70770233453,163003.25016243733,163296.7589039241,167447.054526894,162686.4526239529
4567,0.0,99210.21666748698,92216.13410804867,90078.71489046108,108145.23207002452,94820.04099290687
4583,0.0,154241.7316746771,152090.49289596154,146509.33838656146,143175.54941791878,156369.3578309574
4591,0.0,163149.44383678684,148542.55983693528,136489.45352261234,156007.89628769958,151394.02128346308
4597,0.0,144811.2568854056,137376.98111570638,143419.65976294584,141289.52369163863,141193.28701134902
4603,0.0,115129.27701346051,114921.97221937974,98780.11859379002,119171.10699479305,106513.67377175012
4621,0.0,126179.98206777086,128244.29454831373,111876.60144352425,116178.72513684873,119183.62489181028
4637,0.0,107512.54897261233,122561.33428536687,113856.26500271878,109953.8170679119,116450.4871576066
4639,0.0,126919.23490308828,124355.79315308832,119909.80093644913,133161.48620956432,127240.43114947734
4643,0.0,132213.62159380218,131994.45232250282,123937.73443121895,127287.82591639657,130965.03225487968
4649,0.0,151674.87079294806,142309.05914968697,150063.08083800593,151363.10321245392,149872.83092912444
4651,0.0,148491.95892211053,156314.59740183226,153666.38662508907,152152.76778725992,151068.23193852333
4657,0.0,86813.69305602845,101275.21475147222,90280.21966481183,106837.65022244299,84180.70948885026
4663,0.0,142650.98245644404,132548.48363743984,134971.29660172205,138544.2542533322,128517.99125329009
4673,0.0,93505.49039436178,104576.73071907391,99056.46044206273,99404.92913746467,86655.43971446711
